,0
221,10.0
222,10.0
223,6.0
224,6.0
225,6.0
226,14.0
227,6.0
228,14.0
229,2.0
230,5.0
231,12.0
232,8.0
233,2.0
234,11.0
235,2.0
236,2.0
237,11.0
238,10.0
239,12.0
240,14.0
241,5.0
242,8.0
243,6.0
244,12.0
245,3.0
246,11.0
247,6.0
248,6.0
249,6.0
250,2.0
251,6.0
252,10.0
253,8.0
254,6.0
255,2.0
256,14.0
257,14.0
258,14.0
259,10.0
260,2.0
261,10.0
262,2.0
263,6.0
264,14.0
265,6.0
266,10.0
267,10.0
268,12.0
269,2.0
270,8.0
271,6.0
272,5.0
273,14.0
274,10.0
275,10.0
276,11.0
277,10.0
278,5.0
279,10.0
280,10.0
281,14.0
282,5.0
283,11.0
284,10.0
285,8.0
286,6.0
287,12.0
288,10.0
289,8.0
290,12.0
291,2.0
292,11.0
293,6.0
294,3.0
295,14.0
296,10.0
297,8.0
298,3.0
299,14.0
300,10.0
301,6.0
302,11.0
303,12.0
304,12.0
305,11.0
306,6.0
307,6.0
308,8.0
309,10.0
310,14.0
311,14.0
312,11.0
313,8.0
314,2.0
315,10.0
316,10.0
317,10.0
318,10.0
319,10.0
320,12.0
321,2.0
322,3.0
323,12.0
324,12.0
325,8.0
326,5.0
327,2.0
328,2.0
329,11.0
330,10.0
331,12.0
332,3.0
333,11.0
334,14.0
335,10.0
336,5.0
337,8.0
338,11.0
339,14.0
340,12.0
341,14.0
342,2.0
343,10.0
344,11.0
345,3.0
346,6.0
347,14.0
348,2.0
349,10.0
350,10.0
351,10.0
352,12.0
353,8.0
354,3.0
355,11.0
356,8.0
357,2.0
358,2.0
359,2.0
360,2.0
361,10.0
362,12.0
363,10.0
364,14.0
365,8.0
366,10.0
367,2.0
368,10.0
369,10.0
370,14.0
371,8.0
372,8.0
373,11.0
374,12.0
375,8.0
376,5.0
377,11.0
378,2.0
379,12.0
380,14.0
381,12.0
382,8.0
383,14.0
384,2.0
385,11.0
386,10.0
387,8.0
388,2.0
389,12.0
390,11.0
391,12.0
392,2.0
393,2.0
394,2.0
395,12.0
396,8.0
397,6.0
398,10.0
399,3.0
400,12.0
401,6.0
402,10.0
403,6.0
404,6.0
405,2.0
406,3.0
407,11.0
408,10.0
409,2.0
410,12.0
411,14.0
412,2.0
413,8.0
414,10.0
415,2.0
416,10.0
417,10.0
418,2.0
419,2.0
420,10.0
421,10.0
422,12.0
423,6.0
424,8.0
425,2.0
426,3.0
427,10.0
428,3.0
429,6.0
430,10.0
431,10.0
432,2.0
433,10.0
434,11.0
435,5.0
436,3.0
437,10.0
438,2.0
439,3.0
440,10.0
441,14.0
442,12.0
443,11.0
444,3.0
445,3.0
446,5.0
447,3.0
448,10.0
449,12.0
450,11.0
451,11.0
452,11.0
453,11.0
454,10.0
455,14.0
456,8.0
457,2.0
458,6.0
459,3.0
460,11.0
461,2.0
462,12.0
463,11.0
464,14.0
465,11.0
466,14.0
467,2.0
468,14.0
469,5.0
470,2.0
471,6.0
472,5.0
473,6.0
474,11.0
475,14.0
476,10.0
477,12.0
478,11.0
479,2.0
480,5.0
481,11.0
482,3.0
483,6.0
484,5.0
485,10.0
486,8.0
487,8.0
488,14.0
489,6.0
490,6.0
491,10.0
492,8.0
493,10.0
494,10.0
495,10.0
496,10.0
497,3.0
498,12.0
499,14.0
500,2.0
501,10.0
502,10.0
503,12.0
504,2.0
505,14.0
506,2.0
507,12.0
508,3.0
509,12.0
510,10.0
511,5.0
512,2.0
513,2.0
514,2.0
515,2.0
516,12.0
517,14.0
518,5.0
519,10.0
520,14.0
521,8.0
522,10.0
523,6.0
524,10.0
525,14.0
526,14.0
527,2.0
528,14.0
529,3.0
530,11.0
531,10.0
532,2.0
533,11.0
534,12.0
535,6.0
536,12.0
537,12.0
538,10.0
539,12.0
540,6.0
541,12.0
542,3.0
543,10.0
544,14.0
545,3.0
546,11.0
547,6.0
548,14.0
549,11.0
550,10.0
551,11.0
552,10.0
553,8.0
554,3.0
555,10.0
556,12.0
557,11.0
558,10.0
559,6.0
560,5.0
561,3.0
562,3.0
563,10.0
564,10.0
565,2.0
566,14.0
567,3.0
568,14.0
569,12.0
570,12.0
571,5.0
572,2.0
573,14.0
574,8.0
575,2.0
576,11.0
577,10.0
578,11.0
579,3.0
580,2.0
581,10.0
582,11.0
583,8.0
584,3.0
585,10.0
586,2.0
587,10.0
588,12.0
589,8.0
590,8.0
591,11.0
592,12.0
593,10.0
594,10.0
595,5.0
596,12.0
597,14.0
598,5.0
599,10.0
600,2.0
601,3.0
602,2.0
603,2.0
604,12.0
605,12.0
606,10.0
607,2.0
608,2.0
609,11.0
610,3.0
611,2.0
612,6.0
613,3.0
614,12.0
615,11.0
616,10.0
617,3.0
618,11.0
619,2.0
620,11.0
621,3.0
622,5.0
623,14.0
624,10.0
625,6.0
626,2.0
627,2.0
628,2.0
629,2.0
630,14.0
631,12.0
632,14.0
633,12.0
634,10.0
635,11.0
636,2.0
637,14.0
638,11.0
639,3.0
640,10.0
641,10.0
642,5.0
643,5.0
644,14.0
645,12.0
646,12.0
647,12.0
648,11.0
649,10.0
650,10.0
651,12.0
652,14.0
653,2.0
654,14.0
655,10.0
656,11.0
657,6.0
658,6.0
659,2.0
660,8.0
661,3.0
662,5.0
663,10.0
664,6.0
665,2.0
666,12.0
667,6.0
668,6.0
669,8.0
670,14.0
671,2.0
672,6.0
673,14.0
674,11.0
675,2.0
676,6.0
677,11.0
678,6.0
679,8.0
680,6.0
681,10.0
682,12.0
683,2.0
684,6.0
685,2.0
686,10.0
687,10.0
688,14.0
689,2.0
690,12.0
691,6.0
692,11.0
693,10.0
694,10.0
695,14.0
696,11.0
697,14.0
698,2.0
699,11.0
700,12.0
701,2.0
702,10.0
703,14.0
704,12.0
705,8.0
706,6.0
707,12.0
708,8.0
709,10.0
710,2.0
711,8.0
712,8.0
713,10.0
714,2.0
715,2.0
716,10.0
717,2.0
718,12.0
719,2.0
720,2.0
721,14.0
722,10.0
723,10.0
724,11.0
725,12.0
726,10.0
727,11.0
728,12.0
729,10.0
730,11.0
731,14.0
732,12.0
733,8.0
734,2.0
735,14.0
736,14.0
737,11.0
738,8.0
739,10.0
740,3.0
741,12.0
742,6.0
743,14.0
744,14.0
745,10.0
746,2.0
747,6.0
748,3.0
749,10.0
750,6.0
751,14.0
752,2.0
753,6.0
754,14.0
755,6.0
756,2.0
757,11.0
758,8.0
759,2.0
760,6.0
761,10.0
762,10.0
763,11.0
764,6.0
765,3.0
766,14.0
767,6.0
768,12.0
769,10.0
770,2.0
771,14.0
772,12.0
773,2.0
774,2.0
775,2.0
776,12.0
777,10.0
778,2.0
779,3.0
780,14.0
781,2.0
782,2.0
783,2.0
784,2.0
785,12.0
786,2.0
787,12.0
788,3.0
789,6.0
790,10.0
791,10.0
792,3.0
793,5.0
794,3.0
795,2.0
796,8.0
797,10.0
798,11.0
799,10.0
800,11.0
801,11.0
802,10.0
803,14.0
804,2.0
805,12.0
806,14.0
807,12.0
808,10.0
809,10.0
810,3.0
811,8.0
812,6.0
813,10.0
814,10.0
815,12.0
816,10.0
817,3.0
818,5.0
819,10.0
820,10.0
821,14.0
822,2.0
823,10.0
824,6.0
825,10.0
826,14.0
827,3.0
828,6.0
829,14.0
830,2.0
831,3.0
832,12.0
833,11.0
834,6.0
835,12.0
836,12.0
837,10.0
838,10.0
839,2.0
840,12.0
841,12.0
842,12.0
843,3.0
844,6.0
845,10.0
846,12.0
847,12.0
848,11.0
849,6.0
850,11.0
851,10.0
852,2.0
853,10.0
854,8.0
855,12.0
856,10.0
857,2.0
858,2.0
859,12.0
860,12.0
861,10.0
862,11.0
863,3.0
864,12.0
865,6.0
866,12.0
867,14.0
868,10.0
869,10.0
870,10.0
871,12.0
872,12.0
873,12.0
874,8.0
875,10.0
876,2.0
877,3.0
878,3.0
879,10.0
880,12.0
881,10.0
882,3.0
883,2.0
884,11.0
885,3.0
886,14.0
887,2.0
888,11.0
889,6.0
890,11.0
891,6.0
892,6.0
893,8.0
894,3.0
895,11.0
896,2.0
897,12.0
898,6.0
899,8.0
900,10.0
901,14.0
902,11.0
903,10.0
904,2.0
905,2.0
906,10.0
907,10.0
908,14.0
909,8.0
910,14.0
911,8.0
912,2.0
913,14.0
914,10.0
915,11.0
916,2.0
917,2.0
918,3.0
919,10.0
920,2.0
921,2.0
922,6.0
923,10.0
924,2.0
925,2.0
926,8.0
927,10.0
928,2.0
929,12.0
930,2.0
931,14.0
932,12.0
933,2.0
934,12.0
935,10.0
936,10.0
937,10.0
938,2.0
939,10.0
940,6.0
941,6.0
942,8.0
943,11.0
944,12.0
945,5.0
946,11.0
947,10.0
948,2.0
949,2.0
950,8.0
951,12.0
952,12.0
953,8.0
954,2.0
955,2.0
956,8.0
957,2.0
958,6.0
959,3.0
960,3.0
961,8.0
962,2.0
963,10.0
964,12.0
965,11.0
966,10.0
967,14.0
968,2.0
969,12.0
970,11.0
971,14.0
972,8.0
973,10.0
974,6.0
975,3.0
976,2.0
977,14.0
978,2.0
979,2.0
980,10.0
981,12.0
982,12.0
983,2.0
984,11.0
985,10.0
986,11.0
987,11.0
988,6.0
989,6.0
990,10.0
991,2.0
992,3.0
993,12.0
994,2.0
995,3.0
996,10.0
997,12.0
998,10.0
999,10.0
1000,10.0
1001,14.0
1002,2.0
1003,6.0
1004,12.0
1005,3.0
1006,14.0
1007,10.0
1008,8.0
1009,3.0
1010,12.0
1011,2.0
1012,14.0
1013,6.0
1014,3.0
1015,10.0
1016,3.0
1017,11.0
1018,11.0
1019,11.0
1020,12.0
1021,14.0
1022,14.0
1023,14.0
1024,10.0
1025,14.0
1026,6.0
1027,14.0
1028,11.0
1029,12.0
1030,12.0
1031,12.0
1032,14.0
1033,10.0
1034,3.0
1035,12.0
1036,2.0
1037,10.0
1038,14.0
1039,11.0
1040,3.0
1041,10.0
1042,2.0
1043,6.0
1044,14.0
1045,10.0
1046,2.0
1047,8.0
1048,2.0
1049,11.0
1050,11.0
1051,10.0
1052,12.0
1053,11.0
1054,6.0
1055,2.0
1056,12.0
1057,12.0
1058,3.0
1059,8.0
1060,3.0
1061,12.0
1062,10.0
1063,14.0
1064,14.0
1065,2.0
1066,11.0
1067,12.0
1068,2.0
1069,8.0
1070,10.0
1071,6.0
1072,11.0
1073,14.0
1074,14.0
1075,6.0
1076,6.0
1077,10.0
1078,2.0
1079,11.0
1080,11.0
1081,3.0
1082,2.0
1083,10.0
1084,2.0
1085,2.0
1086,12.0
1087,2.0
1088,14.0
1089,11.0
1090,10.0
1091,11.0
1092,3.0
1093,11.0
1094,5.0
1095,12.0
1096,12.0
1097,12.0
1098,14.0
1099,14.0
1100,5.0
1101,6.0
1102,11.0
1103,3.0
1104,6.0
1105,11.0
1106,10.0
1107,2.0
1108,6.0
1109,11.0
1110,2.0
1111,12.0
1112,10.0
1113,5.0
1114,10.0
1115,2.0
1116,2.0
1117,3.0
1118,12.0
1119,5.0
1120,10.0
1121,2.0
1122,10.0
1123,14.0
1124,2.0
1125,8.0
1126,11.0
1127,2.0
1128,2.0
1129,2.0
1130,10.0
1131,2.0
1132,5.0
1133,10.0
1134,12.0
1135,5.0
1136,14.0
1137,2.0
1138,10.0
1139,2.0
1140,14.0
1141,2.0
1142,3.0
1143,14.0
1144,10.0
1145,11.0
1146,11.0
1147,12.0
1148,10.0
1149,6.0
1150,2.0
1151,2.0
1152,3.0
1153,14.0
1154,11.0
1155,6.0
1156,2.0
1157,10.0
1158,2.0
1159,10.0
1160,10.0
1161,10.0
1162,6.0
1163,14.0
1164,6.0
1165,2.0
1166,2.0
1167,14.0
1168,8.0
1169,2.0
1170,2.0
1171,2.0
1172,3.0
1173,2.0
1174,2.0
1175,14.0
1176,3.0
1177,10.0
1178,14.0
1179,2.0
1180,10.0
1181,14.0
1182,2.0
1183,6.0
1184,3.0
1185,3.0
1186,14.0
1187,11.0
1188,10.0
1189,8.0
1190,11.0
1191,6.0
1192,2.0
1193,3.0
1194,5.0
1195,10.0
1196,14.0
1197,12.0
1198,2.0
1199,14.0
1200,3.0
1201,2.0
1202,12.0
1203,8.0
1204,10.0
1205,2.0
1206,6.0
1207,2.0
1208,8.0
1209,3.0
1210,2.0
1211,10.0
1212,3.0
1213,3.0
1214,10.0
1215,2.0
1216,6.0
1217,8.0
1218,5.0
1219,11.0
1220,12.0
1221,5.0
1222,2.0
1223,10.0
1224,5.0
1225,5.0
1226,12.0
1227,14.0
1228,11.0
1229,2.0
1230,6.0
1231,11.0
1232,14.0
1233,10.0
1234,3.0
1235,12.0
1236,8.0
1237,11.0
1238,11.0
1239,10.0
1240,14.0
1241,12.0
1242,12.0
1243,11.0
1244,3.0
1245,11.0
1246,12.0
1247,8.0
1248,10.0
1249,3.0
1250,3.0
1251,10.0
1252,11.0
1253,10.0
1254,2.0
1255,2.0
1256,3.0
1257,2.0
1258,10.0
1259,6.0
1260,12.0
1261,3.0
1262,2.0
1263,5.0
1264,6.0
1265,10.0
1266,10.0
1267,10.0
1268,5.0
1269,10.0
1270,12.0
1271,2.0
1272,2.0
1273,2.0
1274,8.0
1275,3.0
1276,6.0
1277,10.0
1278,2.0
1279,10.0
1280,8.0
1281,2.0
1282,8.0
1283,11.0
1284,2.0
1285,6.0
1286,10.0
1287,14.0
1288,12.0
1289,8.0
1290,2.0
1291,2.0
1292,6.0
1293,10.0
1294,10.0
1295,5.0
1296,14.0
1297,10.0
1298,10.0
1299,12.0
1300,14.0
1301,11.0
1302,10.0
1303,12.0
1304,10.0
1305,14.0
1306,14.0
1307,14.0
1308,2.0
1309,14.0
1310,5.0
1311,5.0
1312,2.0
1313,10.0
1314,2.0
1315,10.0
1316,10.0
1317,3.0
1318,2.0
1319,2.0
1320,8.0
1321,2.0
1322,11.0
1323,11.0
1324,11.0
1325,14.0
1326,5.0
1327,2.0
1328,14.0
1329,5.0
1330,14.0
1331,2.0
1332,2.0
1333,10.0
1334,12.0
1335,10.0
1336,10.0
1337,5.0
1338,12.0
1339,14.0
1340,6.0
1341,10.0
1342,10.0
1343,11.0
1344,14.0
1345,2.0
1346,10.0
1347,14.0
1348,11.0
1349,2.0
1350,10.0
1351,5.0
1352,3.0
1353,10.0
1354,10.0
1355,2.0
1356,6.0
1357,10.0
1358,14.0
1359,12.0
1360,12.0
1361,10.0
1362,10.0
1363,11.0
1364,2.0
1365,14.0
1366,12.0
1367,12.0
1368,12.0
1369,10.0
1370,3.0
1371,2.0
1372,11.0
1373,6.0
1374,8.0
1375,2.0
1376,6.0
1377,3.0
1378,14.0
1379,11.0
1380,10.0
1381,5.0
1382,11.0
1383,14.0
1384,2.0
1385,11.0
1386,10.0
1387,3.0
1388,10.0
1389,2.0
1390,14.0
1391,5.0
1392,6.0
1393,6.0
1394,12.0
1395,2.0
1396,3.0
1397,2.0
1398,12.0
1399,6.0
1400,2.0
1401,2.0
1402,3.0
1403,6.0
1404,12.0
1405,14.0
1406,12.0
1407,12.0
1408,5.0
1409,11.0
1410,3.0
1411,10.0
1412,6.0
1413,5.0
1414,14.0
1415,14.0
1416,10.0
1417,10.0
1418,12.0
1419,11.0
1420,2.0
1421,12.0
1422,3.0
1423,5.0
1424,14.0
1425,2.0
1426,10.0
1427,10.0
1428,14.0
1429,10.0
1430,3.0
1431,12.0
1432,8.0
1433,5.0
1434,10.0
1435,14.0
1436,2.0
1437,8.0
1438,6.0
1439,10.0
1440,2.0
1441,2.0
1442,10.0
1443,2.0
1444,10.0
1445,2.0
1446,10.0
1447,5.0
1448,14.0
1449,2.0
1450,3.0
1451,12.0
1452,10.0
1453,14.0
1454,5.0
1455,14.0
1456,6.0
1457,10.0
1458,12.0
1459,8.0
1460,14.0
1461,12.0
1462,2.0
1463,5.0
1464,2.0
1465,12.0
1466,14.0
1467,11.0
1468,2.0
1469,14.0
1470,11.0
1471,3.0
1472,12.0
1473,2.0
1474,5.0
1475,6.0
1476,6.0
1477,8.0
1478,12.0
1479,11.0
1480,5.0
1481,2.0
1482,3.0
1483,12.0
1484,12.0
1485,10.0
1486,3.0
1487,10.0
1488,12.0
1489,10.0
1490,11.0
1491,11.0
1492,3.0
1493,11.0
1494,6.0
1495,11.0
1496,11.0
1497,10.0
1498,10.0
1499,5.0
1500,14.0
1501,14.0
1502,10.0
1503,14.0
1504,12.0
1505,6.0
1506,8.0
1507,8.0
1508,3.0
1509,6.0
1510,2.0
1511,10.0
1512,3.0
1513,14.0
1514,10.0
1515,3.0
1516,6.0
1517,8.0
1518,10.0
1519,10.0
1520,12.0
1521,2.0
1522,6.0
1523,2.0
1524,10.0
1525,2.0
1526,5.0
1527,12.0
1528,11.0
1529,14.0
1530,3.0
1531,11.0
1532,10.0
1533,5.0
1534,10.0
1535,6.0
1536,12.0
1537,8.0
1538,2.0
1539,5.0
1540,2.0
1541,2.0
1542,3.0
1543,2.0
1544,6.0
1545,11.0
1546,10.0
1547,10.0
1548,2.0
1549,2.0
1550,8.0
1551,10.0
1552,2.0
1553,10.0
1554,11.0
1555,2.0
1556,12.0
1557,10.0
1558,11.0
1559,6.0
1560,2.0
1561,10.0
1562,10.0
1563,14.0
1564,6.0
1565,14.0
1566,2.0
1567,10.0
1568,10.0
1569,8.0
1570,12.0
1571,10.0
1572,3.0
1573,2.0
1574,12.0
1575,12.0
1576,8.0
1577,3.0
1578,10.0
1579,10.0
1580,12.0
1581,14.0
1582,8.0
1583,2.0
1584,14.0
1585,3.0
1586,3.0
1587,6.0
1588,6.0
1589,8.0
1590,6.0
1591,2.0
1592,8.0
1593,11.0
1594,3.0
1595,2.0
1596,3.0
1597,10.0
1598,14.0
1599,14.0
1600,12.0
1601,6.0
1602,12.0
1603,2.0
1604,10.0
1605,14.0
1606,2.0
1607,10.0
1608,6.0
1609,10.0
1610,10.0
1611,10.0
1612,3.0
1613,5.0
1614,10.0
1615,3.0
1616,3.0
1617,14.0
1618,6.0
1619,5.0
1620,2.0
1621,14.0
1622,14.0
1623,2.0
1624,2.0
1625,14.0
1626,12.0
1627,2.0
1628,3.0
1629,14.0
1630,14.0
1631,2.0
1632,10.0
1633,14.0
1634,14.0
1635,8.0
1636,8.0
1637,3.0
1638,10.0
1639,11.0
1640,10.0
1641,12.0
1642,12.0
1643,11.0
1644,8.0
1645,6.0
1646,6.0
1647,3.0
1648,12.0
1649,2.0
1650,10.0
1651,2.0
1652,2.0
1653,11.0
1654,2.0
1655,10.0
1656,2.0
1657,3.0
1658,10.0
1659,8.0
1660,2.0
1661,11.0
1662,12.0
1663,12.0
1664,2.0
1665,10.0
1666,12.0
1667,10.0
1668,11.0
1669,14.0
1670,11.0
1671,3.0
1672,2.0
1673,11.0
1674,3.0
1675,2.0
1676,2.0
1677,6.0
1678,14.0
1679,8.0
1680,2.0
1681,3.0
1682,2.0
1683,12.0
1684,10.0
1685,14.0
1686,10.0
1687,2.0
1688,10.0
1689,11.0
1690,5.0
1691,2.0
1692,10.0
1693,6.0
1694,5.0
1695,12.0
1696,2.0
1697,10.0
1698,10.0
1699,10.0
1700,5.0
1701,11.0
1702,14.0
1703,2.0
1704,11.0
1705,6.0
1706,11.0
1707,6.0
1708,2.0
1709,6.0
1710,3.0
1711,5.0
1712,3.0
1713,3.0
1714,2.0
1715,5.0
1716,12.0
1717,6.0
1718,12.0
1719,8.0
1720,14.0
1721,6.0
1722,3.0
1723,12.0
1724,5.0
1725,8.0
1726,10.0
1727,8.0
1728,2.0
1729,11.0
1730,14.0
1731,6.0
1732,2.0
1733,12.0
1734,14.0
1735,12.0
1736,6.0
1737,2.0
1738,14.0
1739,12.0
1740,10.0
1741,10.0
1742,12.0
1743,8.0
1744,8.0
1745,2.0
1746,6.0
1747,3.0
1748,10.0
1749,10.0
1750,12.0
1751,14.0
1752,8.0
1753,3.0
1754,10.0
1755,2.0
1756,12.0
1757,3.0
1758,6.0
1759,12.0
1760,12.0
1761,5.0
1762,10.0
1763,11.0
1764,11.0
1765,11.0
1766,12.0
1767,12.0
1768,5.0
1769,6.0
1770,8.0
1771,11.0
1772,8.0
1773,6.0
1774,10.0
1775,12.0
1776,10.0
1777,10.0
1778,2.0
1779,12.0
1780,14.0
1781,2.0
1782,10.0
1783,8.0
1784,6.0
1785,3.0
1786,2.0
1787,10.0
1788,10.0
1789,10.0
1790,8.0
1791,6.0
1792,6.0
1793,5.0
1794,10.0
1795,12.0
1796,2.0
1797,11.0
1798,10.0
1799,6.0
1800,3.0
1801,10.0
1802,10.0
1803,6.0
1804,10.0
1805,14.0
1806,11.0
1807,12.0
1808,10.0
1809,2.0
1810,12.0
1811,10.0
1812,6.0
1813,2.0
1814,10.0
1815,10.0
1816,10.0
1817,3.0
1818,10.0
1819,5.0
1820,6.0
1821,14.0
1822,6.0
1823,14.0
1824,10.0
1825,14.0
1826,5.0
1827,10.0
1828,12.0
1829,6.0
1830,2.0
1831,11.0
1832,14.0
1833,2.0
1834,6.0
1835,10.0
1836,14.0
1837,10.0
1838,12.0
1839,6.0
1840,10.0
1841,12.0
1842,12.0
1843,14.0
1844,8.0
1845,12.0
1846,5.0
1847,10.0
1848,8.0
1849,2.0
1850,2.0
1851,3.0
1852,14.0
1853,2.0
1854,14.0
1855,14.0
1856,12.0
1857,6.0
1858,6.0
1859,14.0
1860,6.0
1861,12.0
1862,10.0
1863,2.0
1864,12.0
1865,5.0
1866,2.0
1867,11.0
1868,11.0
1869,11.0
1870,11.0
1871,5.0
1872,11.0
1873,10.0
1874,2.0
1875,2.0
1876,12.0
1877,12.0
1878,3.0
1879,14.0
1880,2.0
1881,10.0
1882,6.0
1883,10.0
1884,8.0
1885,2.0
1886,10.0
1887,2.0
1888,3.0
1889,2.0
1890,10.0
1891,2.0
1892,10.0
1893,10.0
1894,12.0
1895,2.0
1896,11.0
1897,5.0
1898,2.0
1899,14.0
1900,10.0
1901,12.0
1902,2.0
1903,3.0
1904,2.0
1905,6.0
1906,10.0
1907,10.0
1908,12.0
1909,2.0
1910,2.0
1911,3.0
1912,6.0
1913,3.0
1914,14.0
1915,14.0
1916,6.0
1917,10.0
1918,8.0
1919,2.0
1920,2.0
1921,2.0
1922,11.0
1923,6.0
1924,10.0
1925,14.0
1926,10.0
1927,12.0
1928,11.0
1929,14.0
1930,14.0
1931,2.0
1932,2.0
1933,14.0
1934,12.0
1935,14.0
1936,10.0
1937,14.0
1938,12.0
1939,10.0
1940,2.0
1941,2.0
1942,11.0
1943,2.0
1944,12.0
1945,3.0
1946,8.0
1947,3.0
1948,2.0
1949,10.0
1950,12.0
1951,10.0
1952,2.0
1953,12.0
1954,10.0
1955,10.0
1956,10.0
1957,6.0
1958,2.0
1959,3.0
1960,3.0
1961,14.0
1962,10.0
1963,10.0
1964,12.0
1965,14.0
1966,12.0
1967,2.0
1968,3.0
1969,6.0
1970,10.0
1971,6.0
1972,11.0
1973,2.0
1974,11.0
1975,5.0
1976,5.0
1977,2.0
1978,14.0
1979,14.0
1980,14.0
1981,10.0
1982,12.0
1983,10.0
1984,14.0
1985,2.0
1986,2.0
1987,12.0
1988,5.0
1989,12.0
1990,10.0
1991,6.0
1992,3.0
1993,12.0
1994,3.0
1995,10.0
1996,2.0
1997,2.0
1998,3.0
1999,12.0
2000,14.0
2001,3.0
2002,10.0
2003,14.0
2004,10.0
2005,2.0
2006,5.0
2007,6.0
2008,3.0
2009,6.0
2010,14.0
2011,5.0
2012,2.0
2013,10.0
2014,2.0
2015,14.0
2016,5.0
2017,12.0
2018,2.0
2019,6.0
2020,12.0
2021,11.0
2022,12.0
2023,8.0
2024,2.0
2025,14.0
2026,12.0
2027,5.0
2028,2.0
2029,11.0
2030,10.0
2031,11.0
2032,14.0
2033,10.0
2034,5.0
2035,12.0
2036,14.0
2037,11.0
2038,2.0
2039,11.0
2040,12.0
2041,2.0
2042,12.0
2043,10.0
2044,2.0
2045,12.0
2046,14.0
2047,2.0
2048,2.0
2049,11.0
2050,12.0
2051,10.0
2052,2.0
2053,10.0
2054,14.0
2055,10.0
2056,3.0
2057,14.0
2058,14.0
2059,6.0
2060,5.0
2061,3.0
2062,11.0
2063,2.0
2064,14.0
2065,3.0
2066,8.0
2067,11.0
2068,8.0
2069,3.0
2070,6.0
2071,10.0
2072,10.0
2073,2.0
2074,12.0
2075,6.0
2076,14.0
2077,10.0
2078,11.0
2079,6.0
2080,2.0
2081,2.0
2082,2.0
2083,2.0
2084,10.0
2085,5.0
2086,10.0
2087,3.0
2088,6.0
2089,11.0
2090,10.0
2091,14.0
2092,2.0
2093,10.0
2094,14.0
2095,2.0
2096,12.0
2097,6.0
2098,6.0
2099,10.0
2100,3.0
2101,10.0
2102,12.0
2103,10.0
2104,10.0
2105,14.0
2106,2.0
2107,2.0
2108,11.0
2109,2.0
2110,2.0
2111,10.0
2112,3.0
2113,11.0
2114,6.0
2115,2.0
2116,10.0
2117,12.0
2118,12.0
2119,8.0
2120,14.0
2121,11.0
2122,12.0
2123,14.0
2124,3.0
2125,11.0
2126,10.0
2127,2.0
2128,3.0
2129,10.0
2130,2.0
2131,8.0
2132,2.0
2133,12.0
2134,2.0
2135,8.0
2136,2.0
2137,14.0
2138,14.0
2139,10.0
2140,5.0
2141,5.0
